         6225866 function calls (6187628 primitive calls) in 13.866 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:903(ToolTip)
        5    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:1641(_simple_enum)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\artist.py:1108(get_zorder)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\gridspec.py:609(num2)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:964(ToolbarTk)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\__init__.py:777(_get_backend_or_none)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:31(_combine_flags)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\_api\deprecation.py:205(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\spines.py:545(__init__)
       11    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backend_bases.py:3476(Show)
        8    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_agg.py:277(option_image_nocomposite)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imagingtk.tkinit}
        4    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:109(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\numerictypes.py:229(obj2sctype)
       12    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\ticker.py:257(_set_locator)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\_pylab_helpers.py:95(get_num_fig_managers)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:127(TimerTk)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4427(PanedWindow)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3043(Checkbutton)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:954(fix_flags)
        4    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:158(__len__)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cbook.py:688(clear)
        4    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cbook.py:697(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:1069(_BackendTk)
        9    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingDecoder' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\_distutils_hack\__init__.py:89(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:73(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backend_bases.py:1895(device_pixel_ratio)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\projections\__init__.py:81(get_projection_class)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\inspect.py:755(_is_wrapper)
       11    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2739(name)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:791(__iter__)
        9    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageFile.py:88(_tilesort)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:647(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2408(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4055(Image)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:381(_QueryString)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:315(__subclasshook__)
        9    0.000    0.000    0.000    0.000 {method 'islower' of 'bytes' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:426(_get_iscased)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\getlimits.py:16(_fr0)
        5    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backend_bases.py:1274(guiEvent)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:1050(ConfigureSubplotsTk)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2477(Place)
        1    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 <frozen io>:60(__getattr__)
        2    0.000    0.000    0.000    0.000 {built-in method time.time}
        7    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\threading.py:1174(native_id)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageMode.py:24(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:4002(set_navigate_mode)
        2    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       10    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2751(kind)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:781(get_subplotspec)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\gridspec.py:617(get_gridspec)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\selectors.py:341(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4002(_setit)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3548(Scrollbar)
        2    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\_api\deprecation.py:99(deprecated)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\figure.py:2678(get_layout_engine)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:89(Dialog)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\enum.py:961(_find_data_repr_)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\lib\histograms.py:673(_histogram_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\uuid.py:334(hex)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\widgets.py:38(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:618(BooleanVar)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
        9    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\shape_base.py:19(_atleast_1d_dispatcher)
        7    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\Image.py:530(__enter__)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:2605(use_sticky_edges)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\axes\_base.py:3986(set_navigate)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\gridspec.py:613(num2)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2583(BaseWidget)
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\cbook.py:103(__eq__)
        4    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\artist.py:1089(get_label)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:79(PhotoImage)
        1    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        4    0.000    0.000    0.000    0.000 {method 'interpaddr' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:548(StringVar)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\_backend_tk.py:167(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\PpmImagePlugin.py:148(PpmPlainDecoder)
        4    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        5    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1319(disable)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\_api\__init__.py:44(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\scale.py:96(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\figure.py:82(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\backends\backend_tkagg.py:8(FigureCanvasTkAgg)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1955(XView)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:147(_VersionInfoType)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\commondialog.py:16(Dialog)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\PpmImagePlugin.py:53(PpmImageFile)
        3    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\numpy\core\multiarray.py:1030(unravel_index)
        7    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\typing.py:2246(cast)
        3    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\Image.py:3504(register_decoder)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\gridspec.py:122(set_height_ratios)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:2684(Button)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\threading.py:1590(main_thread)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:4016(OptionMenu)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:486(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3476(Radiobutton)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\ImageTk.py:190(BitmapImage)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:202(_checkLevel)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1267(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\PIL\Image.py:3460(register_save_all)
        6    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\site-packages\matplotlib\transforms.py:2154(inverted)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:572(IntVar)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:1933(CallWrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\__init__.py:3509(Scale)
        1    0.000    0.000    0.000    0.000 C:\Users\arthu\AppData\Local\Programs\Python\Python311\Lib\tkinter\simpledialog.py:270(_QueryDialog)
        2    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        4    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
